size,sha1,filename
2739761313,803ea4b49acc24b346c90e4190d9cffcc112fe5d,AFR_2820402_V0233_02/AFR_2820402_V0233_02.mp4
3783657790,a9fab5cc73e7194d47042a2b97951646def72cae,AFR_2820402_V0233_03/AFR_2820402_V0233_03_7000k.avi
20745123759,c84637dd4ec60cc85cd342d13c53d95920027d24,AFR_2820402_V0233_03/AFR_2820402_V0233_03_7000k.mov
119367290374,718f5f707a9caab01f33b595df20bb85333af284,AFR_2820402_V0233_03/AFR_2820402_V0233_03_AM.mov
1877805596,da61be2609dc1893bdda91da5723ff93d384dbc4,AFR_2820402_V0233_03/AFR_2820402_V0233_03.mp4
3056930644,0b3593b614356c2bc86902a4731f83e19905310a,AFR_2820402_V0233_04/AFR_2820402_V0233_04_7000k.avi
32108652087,cddf300a472662814a0dca706e42377c77a040f8,AFR_2820402_V0233_04/AFR_2820402_V0233_04_7000k.mov
183267369568,89aba4413f3a0a735e0fd2cc567ddcf6c8c96ce0,AFR_2820402_V0233_04/AFR_2820402_V0233_04_AM.mov
2379460046,26faa23bd14d170555af7f83173a1b4399a3b656,AFR_2820402_V0233_04/AFR_2820402_V0233_04.mp4
6580761696,7870b3b377a4b6ad6f761ab3c3fc210bb8e84dbb,AFR_2820402_V0233_06/AFR_2820402_V0233_06_7000k.avi
35594240642,1916623a567e51486b98e2b3c80e5d0930d6ad6e,AFR_2820402_V0233_06/AFR_2820402_V0233_06_7000k.mov
207647584756,0c5508c3752813ba0a44060d46ee533c7624635c,AFR_2820402_V0233_06/AFR_2820402_V0233_06_AM.mov
2890081317,d377eec4b3cb33f50c6d8f3850688ef4817b994d,AFR_2820402_V0233_06/AFR_2820402_V0233_06.mp4
340513624,f1b93938b4e9ea6ba000c6fda1dec99fc5edcb3f,AFR_2820402_V0233_07/AFR_2820402_V0233_07_7000k.avi
2225633880,c2dbfcffc494cec48280e38a16cc9ac1f136650a,AFR_2820402_V0233_07/AFR_2820402_V0233_07_7000k.mov
13052954518,98eda29baef8e221a7972f90c113c51a0f1775ef,AFR_2820402_V0233_07/AFR_2820402_V0233_07_AM.mov
181141224,b3751627c4be802c3df0ce2208445da3ead44ea4,AFR_2820402_V0233_07/AFR_2820402_V0233_07.mp4
3274402610,c8d7e2d41dc28e7c70ae591abf754f598461cf5f,AFR_2820402_V0233_08/AFR_2820402_V0233_08_7000k.avi
32793712234,1785fb6996568de02806af0e211a930c4dc52029,AFR_2820402_V0233_08/AFR_2820402_V0233_08_7000k.mov
190900221256,9a62ed2faeac7cd4d16c423bce590e5f1248892b,AFR_2820402_V0233_08/AFR_2820402_V0233_08_AM.mov
2621120311,e8a42d89fec208c5024c34e9e02e7923dfbd6062,AFR_2820402_V0233_08/AFR_2820402_V0233_08.mp4
905258186,1b78ecdd6c133e6b24c9d8b97b83ee22d3a5d26a,AFR_2820402_V0233_09/AFR_2820402_V0233_09_7000k.avi
4852417912,5299816b07d870d9ffd5610512a7b3ac17ff8a9a,AFR_2820402_V0233_09/AFR_2820402_V0233_09_7000k.mov
28544279688,69c1485c9ba60a0ba9bea5ccb6d28c7a5d814510,AFR_2820402_V0233_09/AFR_2820402_V0233_09_AM.mov
397558318,9d47584eca4bf5b094122bf839c4329bd89c9689,AFR_2820402_V0233_09/AFR_2820402_V0233_09.mp4
2239927716,3b8b6cead7c17975c355fa91650a1676fc4c5f69,AFR_2830172_V0249_01/AFR_2830172_V0249_01_7000k.avi
32717114909,ba31dd72c66b38b001c9bd0b2e01b43e08ba7aa9,AFR_2830172_V0249_01/AFR_2830172_V0249_01_7000k.mov
184789430072,0f1e21c6cd057012da8c01706800cbf4d7fdbd6a,AFR_2830172_V0249_01/AFR_2830172_V0249_01_AM.mov
2336602072,2544b5225c4353847159cc7d9b35bed6de47c6c9,AFR_2830172_V0249_01/AFR_2830172_V0249_01.mp4
2725713142,cb1c7de84081b919b2bb32f179c74b567d43454d,AFR_2830172_V0249_02/AFR_2830172_V0249_02_7000k.avi
36371108297,5467f10031815d5c10c9acadc44e3eac099ee170,AFR_2830172_V0249_02/AFR_2830172_V0249_02_7000k.mov
207386391668,ffff6a89837dbb531d6b660c5ba1e023f44ffee4,AFR_2830172_V0249_02/AFR_2830172_V0249_02_AM.mov
2779724370,e390e1ccb0e01ea74a6b208d4a32db176775ea07,AFR_2830172_V0249_02/AFR_2830172_V0249_02.mp4
4670494680,7fd1d7a7aed3a7707d20d3a8c845f5fae14af057,AFR_2830172_V0249_03/AFR_2830172_V0249_03_7000k.avi
33061213818,ba362575e87c4f9f9b25e4c3392aa16ff7f425b4,AFR_2830172_V0249_03/AFR_2830172_V0249_03_7000k.mov
195412848836,cd96dc7f957dda54e792a3d29de92a1aa8803d29,AFR_2830172_V0249_03/AFR_2830172_V0249_03_AM.mov
2719556292,7500304c1629fb4c65d4b94f077a49f80a932eaa,AFR_2830172_V0249_03/AFR_2830172_V0249_03.mp4
1623163768,4da37a44b185e23b1e4623ed70cef4114597a355,AFR_3050191_V0302_01/AFR_3050191_V0302_01_7000k.avi
36824382441,e66d62c58161f72f4bb2adf47346949ccfab1b29,AFR_3050191_V0302_01/AFR_3050191_V0302_01_7000k.mov
207677650176,39b3980b02c7ef36e56a76be76362ea5a2864625,AFR_3050191_V0302_01/AFR_3050191_V0302_01_AM.mov
1684183885,0006aa10a57e44477c70db9e439bfb9baebd0087,AFR_3050191_V0302_01/AFR_3050191_V0302_01.mp4
3175928214,0a47a517374a13ab124ddf2794af23b8d25895f4,AFR_3050191_V0302_02/AFR_3050191_V0302_02_7000k.avi
36348348228,7b15e235ecc50eb1f0b52464fe8457cb63a6dc92,AFR_3050191_V0302_02/AFR_3050191_V0302_02_7000k.mov
207051914152,f875d5c72023dafb21a3e76f2182878a0af160b0,AFR_3050191_V0302_02/AFR_3050191_V0302_02_AM.mov
2883335808,3279b3ebb7af72311f042445de8fbc2019823dff,AFR_3050191_V0302_02/AFR_3050191_V0302_02.mp4
4078366444,4af0f8a37484fb515c8ac7c23229fcd8a04f455c,AFR_3352275_V0380_01/AFR_3352275_V0380_01_7000k.avi
22554322609,2040dd8ad7a94854b101d1c4bbab1bbeb101cb4f,AFR_3352275_V0380_01/AFR_3352275_V0380_01_7000k.mov
134013678804,85f64a726f60a75254995d9cd1a8bad929535d67,AFR_3352275_V0380_01/AFR_3352275_V0380_01_AM.mov
1865102943,13ba3ef1019acb469f69d3700bddacb9ed3f996a,AFR_3352275_V0380_01/AFR_3352275_V0380_01.mp4
6129921754,d939d108ccf478f9a00654a3fa674747ae6cfb04,AFR_3352275_V0380_02/AFR_3352275_V0380_02_7000k.avi
34938837162,81b7f35f0094e262b962237e8d3c93cecb654316,AFR_3352275_V0380_02/AFR_3352275_V0380_02_7000k.mov
207122379928,5800a4f15ce31393332b2e5670cf57149e09d82b,AFR_3352275_V0380_02/AFR_3352275_V0380_02_AM.mov
2882493782,5f3e8a4a9840cb54ed43aa6b270d7ad8eb9aeecc,AFR_3352275_V0380_02/AFR_3352275_V0380_02.mp4
6571729562,c2f95b37d82c3ac0006bca9b50e3a93b28fdc277,AFR_3352275_V0380_03/AFR_3352275_V0380_03_7000k.avi
35046694753,32da2a96b7ef51a9617e059851b7eac7b62fcf41,AFR_3352275_V0380_03/AFR_3352275_V0380_03_7000k.mov
208830436618,5bcf1cba13547f5d7423e5de87bcba06024743f4,AFR_3352275_V0380_03/AFR_3352275_V0380_03_AM.mov
2900165300,8ec10727dfb1038863b62048e94f4852cc488c44,AFR_3352275_V0380_03/AFR_3352275_V0380_03.mp4
6307549698,d2ac824e21533a74c1b49d26670c3076e4ed6664,AFR_3352275_V0380_04/AFR_3352275_V0380_04_7000k.avi
35132852376,febc87fc6ea1b64e80aef70a476d297732314ceb,AFR_3352275_V0380_04/AFR_3352275_V0380_04_7000k.mov
207033123304,a24c14a454fcc39042ff6b6fce4c016d1eaefd96,AFR_3352275_V0380_04/AFR_3352275_V0380_04_AM.mov
2881215840,06109c85835d2b99df43045943c33c91024d78ff,AFR_3352275_V0380_04/AFR_3352275_V0380_04.mp4
5681135874,9ff18521e2a930bf31e489c574c5ee1ec7e786f8,AFR_3352275_V0380_05/AFR_3352275_V0380_05_7000k.avi
35488964079,19fec67ffd98ca5d669f8c6b098f17c4dd93cf4d,AFR_3352275_V0380_05/AFR_3352275_V0380_05_7000k.mov
208018678442,529e29573ed923b800cdc85ba0f7591535c5d48c,AFR_3352275_V0380_05/AFR_3352275_V0380_05_AM.mov
2888989431,eb3022b412098a30b8799cfca5e71356fa670a05,AFR_3352275_V0380_05/AFR_3352275_V0380_05.mp4
6213754174,94e0e12fcc21063915253aa461429b4f19d3e1cc,AFR_3352275_V0380_06/AFR_3352275_V0380_06_7000k.avi
34880726611,bcb48a2e768bc8b47dbaece4382514c871a62b14,AFR_3352275_V0380_06/AFR_3352275_V0380_06_7000k.mov
206871521808,b5cea341002276f37418acd5956b6da1d4c808db,AFR_3352275_V0380_06/AFR_3352275_V0380_06_AM.mov
2879012476,47f33687b69bfc891a595409ca80110d29341b7f,AFR_3352275_V0380_06/AFR_3352275_V0380_06.mp4
6342563972,8a5e1a3c3fa9195127dfd2b6c62843b3f07807f1,AFR_3352275_V0380_07/AFR_3352275_V0380_07_7000k.avi
35016766638,55b9fb99c87156fbe7890c08564d616354451593,AFR_3352275_V0380_07/AFR_3352275_V0380_07_7000k.mov
207239822888,256f2e7bc5aed6d6019c84386994f90c808ab76a,AFR_3352275_V0380_07/AFR_3352275_V0380_07_AM.mov
2884097681,d7266a0df765f792e49ba530236d0b997ae5f396,AFR_3352275_V0380_07/AFR_3352275_V0380_07.mp4
5573244306,c50974e049c9898027fd2d06dd784aac465e22ba,AFR_3352275_V0380_08/AFR_3352275_V0380_08_7000k.avi
35621540081,5c9ec2c5d6b915f3e7c2d7ffe4e1d2a28c4340c0,AFR_3352275_V0380_08/AFR_3352275_V0380_08_7000k.mov
207154324388,8403c35851a78d10a23d9eb644ef1b29ba71fd89,AFR_3352275_V0380_08/AFR_3352275_V0380_08_AM.mov
2882903871,6ce95093e18c89faa1a2945ffcdd5cf383637f17,AFR_3352275_V0380_08/AFR_3352275_V0380_08.mp4
1626642160,acb2000b71914cd2d66c17cb2e1bd4608e611604,AFR_3352275_V0380_09/AFR_3352275_V0380_09_7000k.avi
11099335935,2da914b06ab9564f3a5e9f1dc2f9265faf8a1bf1,AFR_3352275_V0380_09/AFR_3352275_V0380_09_7000k.mov
64862673698,3428c64019cfb6a546d04b985792a480c2e3169b,AFR_3352275_V0380_09/AFR_3352275_V0380_09_AM.mov
903068784,394f6cf1c6c3b5d134c62fa2d601e748598f7e4f,AFR_3352275_V0380_09/AFR_3352275_V0380_09.mp4
1147095068,d6e604c0234b6b6bea02ee7df6a5fc454b8d9962,AFR_3481380_V0402/AFR_3481380_V0402_7000k.avi
38249383847,f648466c44336bcb656429bf69e4b7d11172040b,AFR_3481380_V0402/AFR_3481380_V0402_7000k.mov
208814497836,04bb19fb73b75ba41967a2affc92ea2c56d21b87,AFR_3481380_V0402/AFR_3481380_V0402_AM.mov
1212856596,4648e1501f6f88caaddd06ea51e5cc45d95fbe48,AFR_3481380_V0402/AFR_3481380_V0402.mp4
5540591780,e2917159b375c298ce0b51ac434ce8839462e517,AFR_3652078_V0413_01/AFR_3652078_V0413_01_7000k.avi
34115537209,70524cfc9ef10bd14ebd145f73689f5afc2e5fe7,AFR_3652078_V0413_01/AFR_3652078_V0413_01_7000k.mov
201938140721,3d498a3c912113cd1fc0f0b483bffc2acd02b5fd,AFR_3652078_V0413_01/AFR_3652078_V0413_01_AM.mov
2810603444,76aa130eb0f13b1fba6f632ed7cfa6b821e3d812,AFR_3652078_V0413_01/AFR_3652078_V0413_01.mp4
6509451248,26960bc923c5a3886d8e7147076e668e7e915b28,AFR_3652078_V0413_02/AFR_3652078_V0413_02_7000k.avi
35100665827,be4af572a0d951fa8b3295c1e10b6b22844f01ec,AFR_3652078_V0413_02/AFR_3652078_V0413_02_7000k.mov
208525352901,f67c4e65c82b286b72066d002e2ec2b4b97b491d,AFR_3652078_V0413_02/AFR_3652078_V0413_02_AM.mov
2899907137,8f396298657c3cf0dcc731bc7b2c4dfc55e2627a,AFR_3652078_V0413_02/AFR_3652078_V0413_02.mp4
775899858,fc30d3c115bd96e6594a5190e83ba670212ddd1b,AFR_4861492_V0564/AFR_4861492_V0564_7000k.avi
16118539845,0890c1f916d1fd035170e12b128dfc15aa7ee9e5,AFR_4861492_V0564/AFR_4861492_V0564_7000k.mov
90174577444,8e491c9245ea2720021346b56e89312191ff0387,AFR_4861492_V0564/AFR_4861492_V0564_AM.mov
820930841,3cfe1a40f3659f01d2bce5dd75e68215553d9c38,AFR_4861492_V0564/AFR_4861492_V0564.mp4
854521528,3d3d31cf6055427bb7e505008cfb0a4b8db98fab,AFR_4861518_V0565/AFR_4861518_V0565_7000k.avi
15686133292,2b548eb82d62f752d6d42c94b700c7af8016037d,AFR_4861518_V0565/AFR_4861518_V0565_7000k.mov
87684911986,53c6d5b428887661ee372ce66fa5d1a6b7449e20,AFR_4861518_V0565/AFR_4861518_V0565_AM.mov
898699306,060c4de71d32bac04549239ec7750f9c4396125e,AFR_4861518_V0565/AFR_4861518_V0565.mp4
1074036114,c5ba3f23a1ed735734074cb21771ad6a7f23081a,AFR_4861535_V0566/AFR_4861535_V0566_7000k.avi
19224147299,946139cda7bb756512caf5c6eefea382a5bd60de,AFR_4861535_V0566/AFR_4861535_V0566_7000k.mov
108716400926,7c5a3763fdd076b842557da8cc2a373ea623c242,AFR_4861535_V0566/AFR_4861535_V0566_AM.mov
1111282676,2224964e4265df6824c01f687c21d0c19dfb39f6,AFR_4861535_V0566/AFR_4861535_V0566.mp4
733984376,978f68ef81e167753747ebbe605db58f2891972e,AFR_4861560_V0567/AFR_4861560_V0567_7000k.avi
14696787368,aec3582a487b2a724d819d79ec8498a43cc49379,AFR_4861560_V0567/AFR_4861560_V0567_7000k.mov
85273918344,12016fedd394723169ab474466f342992c3b3643,AFR_4861560_V0567/AFR_4861560_V0567_AM.mov
766968400,2da586ffe5b52bb9049db75c3e5e3186e02bf50c,AFR_4861560_V0567/AFR_4861560_V0567.mp4
1678627366,b8a926d31ee5571f05238ac1e3159896e006888d,AFR_4861575_V0568/AFR_4861575_V0568_7000k.avi
28258880858,e4e9070c686d146fe87eb5a8952b7a4cd42a05b4,AFR_4861575_V0568/AFR_4861575_V0568_7000k.mov
158309335092,cd608192546c8c9c3c08651395064f1868e5f979,AFR_4861575_V0568/AFR_4861575_V0568_AM.mov
1770556155,98f1d48b9c24a42d02bf7bc12c6fade78f418c08,AFR_4861575_V0568/AFR_4861575_V0568.mp4
599663548,9153514fbcaabe2c8e58ba73f96ae1be3418f8e4,AFR_4861600_V0569/AFR_4861600_V0569_7000k.avi
16042895153,e371c8a7ebe82eb55c0c22a3056675d1ff32c3d1,AFR_4861600_V0569/AFR_4861600_V0569_7000k.mov
88998268912,e806743fdd1b963c25223321a84c6492ebae44b2,AFR_4861600_V0569/AFR_4861600_V0569_AM.mov
629579287,8a2d61e3efb385bc4d85bd2778843704cdfe6cc9,AFR_4861600_V0569/AFR_4861600_V0569.mp4
898357428,2180b2a00e141a6b66c37bd1699b925a6519f1ce,AFR_4861936_V0570/AFR_4861936_V0570_7000k.avi
18139105789,e1b8fe75593bafb9caaa916ddee7eb6e0f2c43cf,AFR_4861936_V0570/AFR_4861936_V0570_7000k.mov
99134064564,4ecb65d308d310aa9259c474cf4db4631d16324a,AFR_4861936_V0570/AFR_4861936_V0570_AM.mov
951247400,33c55be4a843bc4e97985099332b9c82f27852b6,AFR_4861936_V0570/AFR_4861936_V0570.mp4
1487035704,7c2009c8ce8f9a95fc495daf2beef09f54761b46,AFR_4863726_V0571/AFR_4863726_V0571_7000k.avi
19070459942,ed47cb4180b6c30ae2d8265ce589e2a7936b532b,AFR_4863726_V0571/AFR_4863726_V0571_7000k.mov
108784116232,392ec2625510a1c5b051fa46a13598d325eecdcc,AFR_4863726_V0571/AFR_4863726_V0571_AM.mov
1428144195,eeb057d81ed62996dd7147d13e1a0373c8687ce4,AFR_4863726_V0571/AFR_4863726_V0571.mp4
1335182576,2916840e71ce1e53907c6a45e009acb00a9d8baa,AFR_4863784_V0572/AFR_4863784_V0572_7000k.avi
19251937730,6b48ecb5c674adf53dc04a8898047b44b2ce25ef,AFR_4863784_V0572/AFR_4863784_V0572_7000k.mov
108875251960,f71ef867990744c5159765d45f8bfcb78ab3daa5,AFR_4863784_V0572/AFR_4863784_V0572_AM.mov
1407699621,622548e1cf62ebfe824d97fac889d88d18c70228,AFR_4863784_V0572/AFR_4863784_V0572.mp4
857857030,21fad938c5debaa155d948544266ed97e7a36de9,AFR_4863801_V0573/AFR_4863801_V0573_7000k.avi
19473382959,37bea92f6553a8c6b244f7d9149f0bce4869c605,AFR_4863801_V0573/AFR_4863801_V0573_7000k.mov
108987997180,3c0c7217b859b0742f4bd788a6b2eb2d8877034d,AFR_4863801_V0573/AFR_4863801_V0573_AM.mov
900447442,af2f8192192e553062c50822da40638d10b299ed,AFR_4863801_V0573/AFR_4863801_V0573.mp4
1322263514,0bf2f3a1fa545816c82b0b9c04d982bb41676157,AFR_4863817_V0574/AFR_4863817_V0574_7000k.avi
19229501284,02bb315e9920afb2fbf875e0b5f4efb5601ac056,AFR_4863817_V0574/AFR_4863817_V0574_7000k.mov
108846126128,5426283e9fe355f7febea2f01f7ac6f51e3b4461,AFR_4863817_V0574/AFR_4863817_V0574_AM.mov
1391137438,0ebad4cc8b6b6f7b961e06e914eb48d5f1023aae,AFR_4863817_V0574/AFR_4863817_V0574.mp4
2084070306,d93186fe3bcd11b17d5c457e163e978e5263065c,AFR_4863855_V0575/AFR_4863855_V0575_7000k.avi
18168912835,fa1563e67506f98a44c762a951aaed73ba0f1f0f,AFR_4863855_V0575/AFR_4863855_V0575_7000k.mov
108745594956,3f3e40b91f86dbf8ba6c771d10dcde66cf7d609a,AFR_4863855_V0575/AFR_4863855_V0575_AM.mov
1512972782,3de90fce6d173735c3dee2b0395aa2aca4c0a581,AFR_4863855_V0575/AFR_4863855_V0575.mp4
1201508914,41cd3eb82bcf6ec2f7b47dc66f54096da87d974e,AFR_4863923_V0576/AFR_4863923_V0576_7000k.avi
13601144174,d55f9ecc615b7a392bf2622dee741c0c6b4b203e,AFR_4863923_V0576/AFR_4863923_V0576_7000k.mov
77320682304,74858781ff79e925f5d2be52f8cb960182088467,AFR_4863923_V0576/AFR_4863923_V0576_AM.mov
1076278357,c75a5be997de29371e3e981683f18ebf212c9e2a,AFR_4863923_V0576/AFR_4863923_V0576.mp4
3551843614,3ba42a1d7d85b28390f4dca096d729d90ad3f8d7,AFR_5014631_V0589/AFR_5014631_V0589_7000k.avi
30095511343,6f6555830883ca942a9af8853d72f23b85f439a1,AFR_5014631_V0589/AFR_5014631_V0589_7000k.mov
172307454981,59a3840a462cca1ccea725b9bc55079f5c15b74f,AFR_5014631_V0589/AFR_5014631_V0589_AM.mov
2398816124,09aa753609156f720547bd455d7655242dd1d296,AFR_5014631_V0589/AFR_5014631_V0589.mp4
4468049940,86803df5d441bdd130c31279b0d390feaee13d65,AFR_5014844_V0593/AFR_5014844_V0593_7000k.avi
29173477834,be1453bb8ca0a6231532d905d95fb38a75a93f3a,AFR_5014844_V0593/AFR_5014844_V0593_7000k.mov
169429609525,90d05f37d2b31536ee806009ca79ad09b4fe1e9d,AFR_5014844_V0593/AFR_5014844_V0593_AM.mov
2361835625,ead38c17fb60caeb92599cfa5b795aebd3b7495a,AFR_5014844_V0593/AFR_5014844_V0593.mp4
2897245498,28b56010ec2cb1e1f5a6915844c13ba6ceb5ca9d,AFR_2801445_V0612/AFR_2801445_V0612_7000k.avi
34626774997,c76c7b9b388d5b1a3ec70531df66b82913c95f06,AFR_2801445_V0612/AFR_2801445_V0612_7000k.mov
156466337452,e59640596c13deeb096ec90547e6dfb53206fcb5,AFR_2801445_V0612/AFR_2801445_V0612_AM.mov
2892752967,980623bbe2e67896b99e8f313a956c726544297e,AFR_2801445_V0612/AFR_2801445_V0612.mp4
3947425130,c4034d617dd7b1a56a2f1644c0e465f35d7274c5,AFR_5555946_V0618/AFR_5555946_V0618_7000k.avi
24638611948,6200dae852adcf03941b474b1995ac397300903b,AFR_5555946_V0618/AFR_5555946_V0618_7000k.mov
110380609197,716f7f1c6dcb09b37f22f92e07ee10c55b1db3d7,AFR_5555946_V0618/AFR_5555946_V0618_AM.mov
2075340116,f2094dc881d030a447f83d09e03b1ac4b5f4dce3,AFR_5555946_V0618/AFR_5555946_V0618.mp4
3517106880,52546b2570964c484a6690df8516c9904c7cd8dd,AFR_5616736_V0620/AFR_5616736_V0620_7000k.avi
23998554435,bfa1f70c5ab15d2cd244293ded1e3887711f0f76,AFR_5616736_V0620/AFR_5616736_V0620_7000k.mov
107922725888,888f0d54a6e9eea875bc8197935cff7317a017ba,AFR_5616736_V0620/AFR_5616736_V0620_AM.mov
